price_log,city,condition,grade,floors,bedrooms,bathrooms,sqft_living_log,sqft_lot_log,house_age,school_rate,unemployment_rate,travel_time_to_work,total_population,typical_levy_rate,median_age,median_household_income,area_crime
6.049218022670182,Seattle,4,8,2.0,5,1.5,3.404833716619938,3.823474229170301,69,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.638489256954637,Seattle,3,8,3.0,3,2.0,3.296665190261531,3.4271614029259654,16,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.574031267727719,Seattle,3,6,1.0,2,1.0,2.9731278535996988,3.9929509605704463,113,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.536010178607988,Seattle,3,7,1.0,2,1.0,3.041392685158225,3.6232492903979003,69,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.57978359661681,Seattle,3,7,1.0,3,1.5,3.1818435879447726,3.6322547766847135,74,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.929418925714293,Seattle,3,10,2.0,3,2.25,3.4578818967339924,3.9122220565324155,28,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.826074802700826,Seattle,3,8,2.0,3,2.5,3.519827993775719,3.724275869600789,15,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.66133934000604,Seattle,3,9,2.0,3,2.0,3.2764618041732443,3.2038484637462346,11,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.698970004336019,Seattle,3,8,2.0,3,1.0,3.060697840353612,3.7075701760979363,112,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.685741738602264,Seattle,5,7,1.0,3,2.5,3.1760912590556813,3.7333577879255855,103,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.596597095626461,Seattle,3,8,2.0,2,2.25,3.130333768495006,3.1740598077250253,16,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.6127838567197355,Seattle,3,7,1.0,1,1.5,3.0043213737826426,3.7596678446896306,112,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.537819095073274,Seattle,3,6,1.0,2,1.0,3.03342375548695,3.890700397698875,68,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.607990858547175,Seattle,3,8,2.0,2,2.75,3.130333768495006,3.097604328874411,17,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.7596678446896306,Seattle,3,8,1.0,4,1.5,3.44870631990508,3.8536982117761744,69,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.590507462008583,Seattle,3,8,3.0,3,2.5,3.130333768495006,2.941511432634403,17,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.5392015992941275,Seattle,3,7,2.0,3,2.5,3.146128035678238,3.3087777736647213,20,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.5276299008713385,Seattle,3,7,1.0,2,1.0,3.0043213737826426,3.6020599913279625,76,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.860338006570994,Seattle,3,8,2.0,3,1.75,3.184691430817599,3.6020599913279625,38,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.8850783841492245,Seattle,3,9,2.0,6,3.5,3.3820170425748683,3.7781512503836434,107,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.553883026643875,Seattle,3,7,2.0,2,2.5,3.1065308538223815,2.9943171526696366,16,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.447158031342219,Seattle,3,7,2.0,2,1.0,3.357934847000454,4.574031267727719,91,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.595496221825574,Seattle,4,6,1.0,3,2.0,3.0644579892269186,3.5366846726209302,93,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
6.348304863048161,Seattle,5,10,2.0,3,3.0,3.558708570533166,4.4481495716859465,46,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.654465333520146,Seattle,3,8,2.0,3,2.5,3.1522883443830563,2.910624404889201,15,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.863976783904387,Seattle,3,8,1.0,3,2.5,3.3138672203691533,3.9433955765089546,70,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.5843312243675305,Seattle,3,8,2.0,3,2.25,3.155336037465062,2.9030899869919438,12,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.456366033129043,Seattle,3,7,1.0,2,1.0,3.0681858617461617,3.815776920298363,110,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.550228353055094,Seattle,3,6,1.0,2,1.0,2.9822712330395684,3.7958800173440754,107,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.6414741105041,Seattle,3,8,2.0,3,2.5,3.1818435879447726,3.1152775913959014,17,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.559906625036112,Seattle,4,6,1.0,2,1.0,2.9138138523837167,3.6884198220027105,98,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.556302500767287,Seattle,3,7,2.0,2,2.5,3.0909630765957314,3.0948203803548,16,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.748188027006201,Seattle,3,8,2.0,3,3.5,3.3560258571931225,3.611510887126656,27,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.619615005742807,Seattle,4,7,1.0,3,1.0,3.041392685158225,3.621591675859218,58,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.857332496431268,Seattle,3,8,1.0,2,1.5,3.2648178230095364,3.9542425094393248,66,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.889301702506311,Seattle,3,9,2.0,5,2.5,3.4149733479708178,3.631849462159818,9,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.638489256954637,Seattle,4,6,1.0,3,1.0,3.146128035678238,3.681241237375587,106,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.681241237375588,Seattle,4,7,1.0,3,1.75,3.2329961103921536,3.61066016308988,44,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.576916955965207,Seattle,3,8,3.0,3,2.5,3.130333768495006,2.9474337218870508,17,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.7283537820212285,Seattle,3,7,1.0,3,1.0,3.220108088040055,3.7075701760979363,66,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.897627091290442,Seattle,3,9,2.0,4,3.5,3.4345689040341987,3.4771212547196626,9,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
6.3414345245781405,Seattle,5,10,2.5,5,3.25,3.7168377232995247,4.553458229380449,112,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.897627091290442,Seattle,4,9,1.0,4,2.75,3.4533183400470375,4.075546961392531,62,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.948901760970213,Seattle,3,9,3.0,4,3.5,3.506505032404872,3.6989700043360187,9,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.872913441620395,Seattle,3,9,1.0,3,1.75,3.3138672203691533,3.757471947765668,59,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.556302500767287,Seattle,4,6,1.0,2,2.0,3.0718820073061255,3.505149978319906,78,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.6517624473801105,Seattle,4,7,2.0,3,1.75,3.113943352306837,3.681241237375587,111,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.456366033129043,Seattle,4,6,1.0,2,1.0,2.785329835010767,3.6020599913279625,105,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.491361693834273,Seattle,2,5,1.0,1,1.0,2.7558748556724915,3.7781512503836434,105,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.525044807036846,Seattle,3,7,2.0,2,1.75,3.012837224705172,3.0277572046905536,17,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.662757831681574,Seattle,3,8,1.0,3,1.0,3.2695129442179165,3.803457115648414,69,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.6344772701607315,Seattle,4,7,1.0,2,1.0,3.0,3.8129133566428557,105,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.6989265727162115,Seattle,4,7,1.0,3,1.75,3.1271047983648077,3.7958800173440754,82,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.5910646070264995,Seattle,3,7,1.0,4,1.0,3.1072099696478683,3.6848453616444123,73,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.460897842756548,Seattle,3,7,1.0,2,1.0,2.8920946026904804,3.6161603128475828,81,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.939519252618618,Seattle,3,9,2.0,4,3.0,3.4683473304121573,3.851747419133264,12,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.857332496431268,Seattle,3,8,1.0,3,1.5,3.2013971243204513,3.850033257689769,71,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
6.021189299069938,Seattle,3,9,1.0,3,2.25,3.3944516808262164,4.176727757644189,56,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.8228216453031045,Seattle,4,7,1.5,3,1.0,3.100370545117563,4.390051496458987,86,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.837588438235511,Seattle,3,8,1.5,3,1.5,3.24551266781415,3.6884198220027105,95,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.770852011642144,Seattle,4,7,1.0,3,2.0,3.481442628502305,3.9719249491841913,64,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.854306041801081,Seattle,4,8,2.0,4,3.0,3.2979792441593623,3.7781512503836434,101,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.603090217812219,Seattle,3,7,1.0,2,1.75,3.3654879848909,3.7958800173440754,75,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.628388930050312,Seattle,4,8,2.0,2,2.0,3.1072099696478683,3.6122539060964374,105,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.838219221907626,Seattle,4,7,2.0,4,2.5,3.305351369446624,3.9822712330395684,69,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.544068044350276,Seattle,3,6,1.0,4,1.0,3.0043213737826426,3.7781512503836434,98,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.531478917042255,Seattle,3,6,1.0,1,1.0,2.806179973983887,3.681241237375587,105,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.679881942112862,Seattle,3,8,1.0,3,1.0,3.3201462861110542,3.6771505212734326,54,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.628388930050312,Seattle,4,7,1.0,2,1.0,3.0681858617461617,3.6989700043360187,103,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.491361693834273,Seattle,2,6,1.0,2,1.0,2.8573324964312685,3.7596678446896306,80,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.845098040014257,Seattle,3,8,1.0,2,1.0,3.2095150145426308,3.993656628615462,75,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.838849090737256,Seattle,3,8,1.0,3,1.75,3.315970345456918,3.7781512503836434,68,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.525044807036846,Seattle,3,7,2.0,2,1.75,3.0253058652647704,3.079904467666721,20,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.70070371714502,Seattle,3,8,1.5,2,1.0,3.1958996524092336,3.6724673130680823,92,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.972665592266111,Seattle,3,8,2.0,3,3.5,3.3891660843645326,3.966047821076454,90,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.518513939877887,Seattle,3,6,1.0,2,1.0,2.845098040014257,3.6020599913279625,80,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.656577291396114,Seattle,5,7,1.0,2,1.5,3.2329961103921536,3.6221103603612197,72,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.433153546488687,Seattle,3,7,2.0,2,1.5,2.9190780923760737,3.1222158782728267,18,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.848189116991398,Seattle,4,8,1.0,4,2.0,3.3138672203691533,3.7781512503836434,69,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.748962861256161,Seattle,4,7,1.0,3,1.75,3.2329961103921536,3.6989700043360187,105,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
6.220631019448092,Seattle,4,9,1.0,4,2.75,3.546542663478131,4.283301228703549,72,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
6.126780577012009,Seattle,3,9,1.5,4,3.75,3.3283796034387376,4.540191780362623,68,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.4623979978989565,Seattle,3,7,1.0,2,1.0,2.886490725172482,3.681241237375587,80,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.929418925714293,Seattle,3,8,2.0,4,3.25,3.537819095073274,3.8129133566428557,29,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.7558748556724915,Seattle,5,7,1.5,4,3.0,3.173186268412274,3.8303319934519617,108,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.7596678446896306,Seattle,5,7,2.0,3,2.0,3.255272505103306,3.6989700043360187,98,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.570542939881897,Seattle,3,8,2.0,3,2.0,3.123851640967086,3.0178677189635055,9,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.716837723299524,Seattle,4,6,1.0,3,2.0,3.2648178230095364,3.7781512503836434,115,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.556302500767287,Seattle,3,7,1.0,3,1.75,3.1789769472931693,3.7781512503836434,76,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.720159303405957,Seattle,3,7,1.0,3,1.5,3.130333768495006,3.7781512503836434,73,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.740362689494244,Seattle,3,10,2.0,3,2.25,3.3201462861110542,3.9082168530893924,35,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.6020599913279625,Seattle,4,7,1.0,2,1.75,2.9822712330395684,3.792391689498254,77,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.757775491011926,Seattle,4,8,1.0,5,1.75,3.367355921026019,3.694341910364181,68,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.486430478854434,Seattle,3,7,2.0,2,1.0,2.9242792860618816,2.950364854376123,17,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.6674529528899535,Seattle,3,7,1.5,4,2.0,3.3010299956639813,3.7958800173440754,93,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.819543935541868,Seattle,3,8,2.0,3,2.25,3.357934847000454,3.788875115775417,39,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.838849090737256,Seattle,3,8,2.0,3,2.0,3.3729120029701067,3.7888044930446485,97,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.6127838567197355,Seattle,3,7,1.0,2,1.0,3.012837224705172,3.6400837313731205,111,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.748188027006201,Seattle,3,8,1.0,4,1.5,3.2576785748691846,3.7781512503836434,71,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.675411693714864,Seattle,3,7,1.0,4,1.5,3.250420002308894,3.9242792860618816,54,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.770852011642144,Seattle,3,8,2.0,4,2.5,3.376576957056512,3.694605198933569,19,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.562292864456475,Seattle,4,7,1.0,2,1.5,3.0644579892269186,3.906335041805091,73,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.6180480967120925,Seattle,3,7,1.0,2,1.75,3.1903316981702914,3.6291036501771363,70,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.600972895686748,Seattle,4,7,1.0,3,1.0,2.99563519459755,3.6283889300503116,99,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.665111737075051,Seattle,3,7,2.0,2,2.0,3.187520720836463,3.8627275283179747,75,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.498310553789601,Seattle,3,6,1.0,2,1.0,2.9542425094393248,3.9322707758994904,82,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.3404441148401185,Seattle,3,7,2.0,2,2.5,2.9079485216122722,2.9731278535996988,20,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.748188027006201,Seattle,3,8,1.0,3,2.5,3.385606273598312,3.709948016510761,45,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.568201724066995,Seattle,3,7,3.0,2,1.0,3.103803720955957,3.1458177144918276,23,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.911157608739977,Seattle,3,9,2.0,5,3.25,3.509202522331103,3.6989700043360187,21,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.653212513775344,Seattle,3,7,2.0,4,2.75,3.462397997898956,3.806179973983887,112,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.568201724066995,Seattle,3,7,2.0,3,2.75,3.0969100130080562,3.2187979981117376,17,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.539076098792776,Seattle,3,7,2.0,3,2.0,3.0253058652647704,3.073351702386901,17,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.829303772831025,Seattle,3,8,2.0,3,2.25,3.315970345456918,3.452246574520437,57,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.698970004336019,Seattle,4,7,1.0,3,1.5,3.3443922736851106,3.8129133566428557,111,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.781036938621132,Seattle,5,7,1.0,4,3.0,3.292256071356476,3.6989700043360187,58,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.5797264488462295,Seattle,3,7,1.0,2,1.0,2.9395192526186187,3.8750612633917,76,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.869231719730976,Seattle,3,8,1.0,4,2.5,3.361727836017593,3.99563519459755,62,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.698970004336019,Seattle,5,7,1.0,4,1.75,3.3096301674258988,3.7781512503836434,80,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.594392550375427,Seattle,5,6,1.0,2,1.0,3.0086001717619175,3.6232492903979003,100,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.531478917042255,Seattle,3,7,1.0,3,2.0,3.271841606536499,3.5286596452349897,110,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.732353545509138,Seattle,3,8,3.0,3,2.25,3.2227164711475833,3.2030328870147105,9,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.878780227214815,Seattle,5,7,1.5,4,2.0,3.506505032404872,3.9242792860618816,109,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.752048447819439,Seattle,4,7,1.5,1,1.0,3.1367205671564067,3.7958800173440754,102,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.747411807886423,Seattle,3,8,1.0,4,1.75,3.3521825181113627,3.9272676808108815,69,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.671172842715083,Seattle,3,8,2.0,3,1.75,3.1702617153949575,2.9030899869919438,9,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.764922984649888,Seattle,5,8,2.0,3,1.75,3.2600713879850747,3.496929648073215,74,0.5341463,0.046,30.3,15415.0,0.1028999999999999,43.4,85040.0,40649.0
5.639596045157781,Seattle,3,8,3.0,3,2.5,3.247973266361807,3.0916669575956846,16,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.725094521081469,Seattle,3,8,2.0,2,3.0,3.103803720955957,3.070037866607755,23,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.6211762817750355,Seattle,4,7,1.5,3,2.0,3.1492191126553797,3.780317312140151,93,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.817631467190515,Seattle,3,7,1.0,4,1.0,3.143014800254095,3.6273658565927325,99,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.608632989490037,Seattle,3,8,3.0,3,2.25,3.1492191126553797,3.1245042248342823,18,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.685741738602264,Seattle,3,7,1.5,3,2.0,3.1522883443830563,3.61066016308988,118,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.69810054562339,Seattle,4,7,1.0,2,1.75,3.0681858617461617,3.380211241711606,120,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.568143031657702,Seattle,3,8,3.0,3,2.0,3.103803720955957,3.12057393120585,17,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.726727209026572,Seattle,3,7,1.5,5,2.75,3.255272505103306,3.5774917998372255,97,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.786005669141679,Seattle,3,8,3.0,3,3.0,3.225309281725863,3.1958996524092336,9,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.53141504551013,Seattle,3,8,3.0,2,1.0,2.9138138523837167,2.833147111912785,17,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.778150526558904,Seattle,3,7,2.5,9,4.5,3.583198773968623,3.8443528963108933,85,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.720985744153739,Seattle,4,7,1.5,2,2.0,3.1903316981702914,3.380211241711606,123,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.676693609624866,Seattle,3,7,1.0,2,1.0,2.9138138523837167,3.4350476413399647,102,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.628388930050312,Seattle,3,8,3.0,2,2.5,3.060697840353612,3.0115704435972783,15,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.852479993636856,Seattle,4,7,1.5,3,1.0,3.0969100130080562,3.6646419755561257,123,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.698970004336019,Seattle,3,8,3.0,3,1.75,3.1492191126553797,3.0780941504064105,11,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.616422996265682,Seattle,3,8,3.0,3,2.5,3.187520720836463,3.2079035303860515,15,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.645176558178802,Seattle,3,8,3.0,2,1.5,3.0086001717619175,3.0253058652647704,15,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.711807229041191,Seattle,3,7,1.0,2,1.0,3.0253058652647704,3.6954816764901977,97,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.921686475483602,Seattle,5,8,1.5,4,2.0,3.2810333672477277,3.842609239610562,82,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.575187844927661,Seattle,3,8,3.0,3,2.0,3.1271047983648077,3.141136090120739,15,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.5820633629117085,Seattle,3,8,3.0,3,3.25,3.1492191126553797,3.09795107099415,18,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.942008053022313,Seattle,3,8,1.0,4,2.0,3.401400540781544,3.7781512503836434,102,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.939668983522327,Seattle,4,8,1.5,4,2.5,3.3710678622717363,3.4983105537896004,113,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
6.118925752825777,Seattle,3,10,2.0,4,3.5,3.5390760987927767,3.601734148260105,19,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.802773725291976,Seattle,3,8,3.0,3,2.5,3.1958996524092336,3.1562461903973444,13,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.740362689494244,Seattle,3,7,2.0,7,4.0,3.53655844257153,3.90848501887865,53,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.748188027006201,Seattle,3,7,2.0,3,1.0,3.1583624920952498,3.6989700043360187,113,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
5.7923916894982534,Seattle,3,7,1.5,3,1.0,3.2329961103921536,3.6074550232146687,114,0.5341463,0.047,25.3,48600.0,0.1028999999999999,33.9,76925.0,40649.0
